"Region" "Ad" "Subject" "Y"
"94611" "W" "4" "4611" 1
"94612" "W" "4" "4612" 0
"94613" "W" "4" "4613" 1
"94614" "W" "4" "4614" 0
"94615" "W" "4" "4615" 0
"94616" "W" "4" "4616" 0
"94617" "W" "4" "4617" 0
"94618" "W" "4" "4618" 1
"94619" "W" "4" "4619" 0
"94620" "W" "4" "4620" 1
"94621" "W" "4" "4621" 0
"94622" "W" "4" "4622" 0
"94623" "W" "4" "4623" 0
"94624" "W" "4" "4624" 1
"94625" "W" "4" "4625" 1
"94626" "W" "4" "4626" 1
"94627" "W" "4" "4627" 1
"94628" "W" "4" "4628" 1
"94629" "W" "4" "4629" 0
"94630" "W" "4" "4630" 0
"94631" "W" "4" "4631" 0
"94632" "W" "4" "4632" 1
"94633" "W" "4" "4633" 0
"94634" "W" "4" "4634" 0
"94635" "W" "4" "4635" 0
"94636" "W" "4" "4636" 1
"94637" "W" "4" "4637" 0
"94638" "W" "4" "4638" 1
"94639" "W" "4" "4639" 0
"94640" "W" "4" "4640" 0
"94641" "W" "4" "4641" 0
"94642" "W" "4" "4642" 1
"94643" "W" "4" "4643" 0
"94644" "W" "4" "4644" 1
"94645" "W" "4" "4645" 0
"94646" "W" "4" "4646" 0
"94647" "W" "4" "4647" 0
"94648" "W" "4" "4648" 0
"94649" "W" "4" "4649" 0
"94650" "W" "4" "4650" 1
"94651" "W" "4" "4651" 0
"94652" "W" "4" "4652" 0
"94653" "W" "4" "4653" 1
"94654" "W" "4" "4654" 0
"94655" "W" "4" "4655" 0
"94656" "W" "4" "4656" 0
"94657" "W" "4" "4657" 0
"94658" "W" "4" "4658" 0
"94659" "W" "4" "4659" 0
"94660" "W" "4" "4660" 0
"94661" "W" "4" "4661" 0
"94662" "W" "4" "4662" 0
"94663" "W" "4" "4663" 1
"94664" "W" "4" "4664" 0
"94665" "W" "4" "4665" 0
"94666" "W" "4" "4666" 0
"94667" "W" "4" "4667" 0
"94668" "W" "4" "4668" 0
"94669" "W" "4" "4669" 0
"94670" "W" "4" "4670" 0
"94671" "W" "4" "4671" 0
"94672" "W" "4" "4672" 0
"94673" "W" "4" "4673" 0
"94674" "W" "4" "4674" 0
"94675" "W" "4" "4675" 0
"94676" "W" "4" "4676" 0
"94677" "W" "4" "4677" 1
"94678" "W" "4" "4678" 0
"94679" "W" "4" "4679" 0
"94680" "W" "4" "4680" 0
"94681" "W" "4" "4681" 0
"94682" "W" "4" "4682" 0
"94683" "W" "4" "4683" 1
"94684" "W" "4" "4684" 0
"94685" "W" "4" "4685" 0
"94686" "W" "4" "4686" 0
"94687" "W" "4" "4687" 1
"94688" "W" "4" "4688" 1
"94689" "W" "4" "4689" 0
"94690" "W" "4" "4690" 0
"94691" "W" "4" "4691" 0
"94692" "W" "4" "4692" 0
"94693" "W" "4" "4693" 0
"94694" "W" "4" "4694" 0
"94695" "W" "4" "4695" 1
"94696" "W" "4" "4696" 0
"94697" "W" "4" "4697" 0
"94698" "W" "4" "4698" 1
"94699" "W" "4" "4699" 1
"94700" "W" "4" "4700" 0
"94701" "W" "4" "4701" 0
"94702" "W" "4" "4702" 0
"94703" "W" "4" "4703" 1
"94704" "W" "4" "4704" 0
"94705" "W" "4" "4705" 0
"94706" "W" "4" "4706" 0
"94707" "W" "4" "4707" 1
"94708" "W" "4" "4708" 1
"94709" "W" "4" "4709" 0
"94710" "W" "4" "4710" 1
"94711" "W" "4" "4711" 0
"94712" "W" "4" "4712" 0
"94713" "W" "4" "4713" 0
"94714" "W" "4" "4714" 0
"94715" "W" "4" "4715" 0
"94716" "W" "4" "4716" 0
"94717" "W" "4" "4717" 0
"94718" "W" "4" "4718" 0
"94719" "W" "4" "4719" 0
"94720" "W" "4" "4720" 1
"94721" "W" "4" "4721" 1
"94722" "W" "4" "4722" 0
"94723" "W" "4" "4723" 1
"94724" "W" "4" "4724" 1
"94725" "W" "4" "4725" 1
"94726" "W" "4" "4726" 0
"94727" "W" "4" "4727" 0
"94728" "W" "4" "4728" 0
"94729" "W" "4" "4729" 0
"94730" "W" "4" "4730" 0
"94731" "W" "4" "4731" 1
"94732" "W" "4" "4732" 0
"94733" "W" "4" "4733" 0
"94734" "W" "4" "4734" 1
"94735" "W" "4" "4735" 1
"94736" "W" "4" "4736" 1
"94737" "W" "4" "4737" 0
"94738" "W" "4" "4738" 0
"94739" "W" "4" "4739" 0
"94740" "W" "4" "4740" 0
"94741" "W" "4" "4741" 0
"94742" "W" "4" "4742" 0
"94743" "W" "4" "4743" 0
"94744" "W" "4" "4744" 1
"94745" "W" "4" "4745" 0
"94746" "W" "4" "4746" 1
"94747" "W" "4" "4747" 0
"94748" "W" "4" "4748" 1
"94749" "W" "4" "4749" 0
"94750" "W" "4" "4750" 0
"94751" "W" "4" "4751" 0
"94752" "W" "4" "4752" 1
"94753" "W" "4" "4753" 0
"94754" "W" "4" "4754" 0
"94755" "W" "4" "4755" 0
"94756" "W" "4" "4756" 1
"94757" "W" "4" "4757" 1
"94758" "W" "4" "4758" 1
"94759" "W" "4" "4759" 0
"94760" "W" "4" "4760" 1
"94761" "W" "4" "4761" 0
"94762" "W" "4" "4762" 0
"94763" "W" "4" "4763" 0
"94764" "W" "4" "4764" 0
"94765" "W" "4" "4765" 1
"94766" "W" "4" "4766" 1
"94767" "W" "4" "4767" 0
"94768" "W" "4" "4768" 0
"94769" "W" "4" "4769" 0
"94770" "W" "4" "4770" 1
"94771" "W" "4" "4771" 0
"94772" "W" "4" "4772" 0
"94773" "W" "4" "4773" 0
"94774" "W" "4" "4774" 0
"94775" "W" "4" "4775" 0
"94776" "W" "4" "4776" 0
"94777" "W" "4" "4777" 0
"94778" "W" "4" "4778" 1
"94779" "W" "4" "4779" 0
"94780" "W" "4" "4780" 1
"94781" "W" "4" "4781" 1
"94782" "W" "4" "4782" 0
"94783" "W" "4" "4783" 0
"94784" "W" "4" "4784" 0
"94785" "W" "4" "4785" 0
"94786" "W" "4" "4786" 1
"94787" "W" "4" "4787" 1
"94788" "W" "4" "4788" 0
"94789" "W" "4" "4789" 0
"94790" "W" "4" "4790" 1
"94791" "W" "4" "4791" 0
"94792" "W" "4" "4792" 0
"94793" "W" "4" "4793" 0
"94794" "W" "4" "4794" 1
"94795" "W" "4" "4795" 0
"94796" "W" "4" "4796" 0
"94797" "W" "4" "4797" 1
"94798" "W" "4" "4798" 0
"94799" "W" "4" "4799" 0
"94800" "W" "4" "4800" 1
"94801" "W" "4" "4801" 1
"94802" "W" "4" "4802" 0
"94803" "W" "4" "4803" 0
"94804" "W" "4" "4804" 1
"94805" "W" "4" "4805" 0
"94806" "W" "4" "4806" 1
"94807" "W" "4" "4807" 0
"94808" "W" "4" "4808" 0
"94809" "W" "4" "4809" 0
"94810" "W" "4" "4810" 0
"94811" "W" "4" "4811" 0
"94812" "W" "4" "4812" 0
"94813" "W" "4" "4813" 0
"94814" "W" "4" "4814" 1
"94815" "W" "4" "4815" 0
"94816" "W" "4" "4816" 0
"94817" "W" "4" "4817" 0
"94818" "W" "4" "4818" 0
"94819" "W" "4" "4819" 0
"94820" "W" "4" "4820" 1
"94821" "W" "4" "4821" 0
"94822" "W" "4" "4822" 0
"94823" "W" "4" "4823" 1
"94824" "W" "4" "4824" 1
"94825" "W" "4" "4825" 0
"94826" "W" "4" "4826" 0
"94827" "W" "4" "4827" 0
"94828" "W" "4" "4828" 0
"94829" "W" "4" "4829" 0
"94830" "W" "4" "4830" 0
"94831" "W" "4" "4831" 1
"94832" "W" "4" "4832" 1
"94833" "W" "4" "4833" 1
"94834" "W" "4" "4834" 1
"94835" "W" "4" "4835" 0
"94836" "W" "4" "4836" 0
"94837" "W" "4" "4837" 0
"94838" "W" "4" "4838" 0
"94839" "W" "4" "4839" 1
"94840" "W" "4" "4840" 0
"94841" "W" "4" "4841" 1
"94842" "W" "4" "4842" 0
"94843" "W" "4" "4843" 0
"94844" "W" "4" "4844" 1
"94845" "W" "4" "4845" 0
"94846" "W" "4" "4846" 0
"94847" "W" "4" "4847" 0
"94848" "W" "4" "4848" 1
"94849" "W" "4" "4849" 0
"94850" "W" "4" "4850" 1
"94851" "W" "4" "4851" 1
"94852" "W" "4" "4852" 0
"94853" "W" "4" "4853" 0
"94854" "W" "4" "4854" 0
"94855" "W" "4" "4855" 0
"94856" "W" "4" "4856" 1
"94857" "W" "4" "4857" 0
"94858" "W" "4" "4858" 1
"94859" "W" "4" "4859" 0
"94860" "W" "4" "4860" 0
"94861" "W" "4" "4861" 0
"94862" "W" "4" "4862" 0
"94863" "W" "4" "4863" 0
"94864" "W" "4" "4864" 0
"94865" "W" "4" "4865" 0
"94866" "W" "4" "4866" 1
"94867" "W" "4" "4867" 0
"94868" "W" "4" "4868" 0
"94869" "W" "4" "4869" 1
"94870" "W" "4" "4870" 0
"94871" "W" "4" "4871" 1
"94872" "W" "4" "4872" 0
"94873" "W" "4" "4873" 1
"94874" "W" "4" "4874" 1
"94875" "W" "4" "4875" 0
"94876" "W" "4" "4876" 0
"94877" "W" "4" "4877" 0
"94878" "W" "4" "4878" 0
"94879" "W" "4" "4879" 0
"94880" "W" "4" "4880" 1
"94881" "W" "4" "4881" 1
"94882" "W" "4" "4882" 0
"94883" "W" "4" "4883" 0
"94884" "W" "4" "4884" 0
"94885" "W" "4" "4885" 1
"94886" "W" "4" "4886" 1
"94887" "W" "4" "4887" 1
"94888" "W" "4" "4888" 0
"94889" "W" "4" "4889" 0
"94890" "W" "4" "4890" 0
"94891" "W" "4" "4891" 0
"94892" "W" "4" "4892" 1
"94893" "W" "4" "4893" 0
"94894" "W" "4" "4894" 1
"94895" "W" "4" "4895" 0
"94896" "W" "4" "4896" 0
"94897" "W" "4" "4897" 0
"94898" "W" "4" "4898" 0
"94899" "W" "4" "4899" 0
"94900" "W" "4" "4900" 0
"94901" "W" "4" "4901" 0
"94902" "W" "4" "4902" 0
"94903" "W" "4" "4903" 0
"94904" "W" "4" "4904" 1
"94905" "W" "4" "4905" 0
"94906" "W" "4" "4906" 0
"94907" "W" "4" "4907" 0
"94908" "W" "4" "4908" 0
"94909" "W" "4" "4909" 0
"94910" "W" "4" "4910" 0
"94911" "W" "4" "4911" 0
"94912" "W" "4" "4912" 1
"94913" "W" "4" "4913" 1
"94914" "W" "4" "4914" 1
"94915" "W" "4" "4915" 0
"94916" "W" "4" "4916" 0
"94917" "W" "4" "4917" 0
"94918" "W" "4" "4918" 0
"94919" "W" "4" "4919" 0
"94920" "W" "4" "4920" 1
"94921" "W" "4" "4921" 0
"94922" "W" "4" "4922" 0
"94923" "W" "4" "4923" 0
"94924" "W" "4" "4924" 0
"94925" "W" "4" "4925" 1
"94926" "W" "4" "4926" 0
"94927" "W" "4" "4927" 0
"94928" "W" "4" "4928" 0
"94929" "W" "4" "4929" 1
"94930" "W" "4" "4930" 0
"94931" "W" "4" "4931" 1
"94932" "W" "4" "4932" 0
"94933" "W" "4" "4933" 0
"94934" "W" "4" "4934" 0
"94935" "W" "4" "4935" 0
"94936" "W" "4" "4936" 0
"94937" "W" "4" "4937" 0
"94938" "W" "4" "4938" 0
"94939" "W" "4" "4939" 1
"94940" "W" "4" "4940" 1
"94941" "W" "4" "4941" 0
"94942" "W" "4" "4942" 0
"94943" "W" "4" "4943" 1
"94944" "W" "4" "4944" 0
"94945" "W" "4" "4945" 0
"94946" "W" "4" "4946" 0
"94947" "W" "4" "4947" 0
"94948" "W" "4" "4948" 1
"94949" "W" "4" "4949" 0
"94950" "W" "4" "4950" 0
"94951" "W" "4" "4951" 1
"94952" "W" "4" "4952" 0
"94953" "W" "4" "4953" 0
"94954" "W" "4" "4954" 0
"94955" "W" "4" "4955" 1
"94956" "W" "4" "4956" 0
"94957" "W" "4" "4957" 0
"94958" "W" "4" "4958" 0
"94959" "W" "4" "4959" 1
"94960" "W" "4" "4960" 0
"94961" "W" "4" "4961" 0
"94962" "W" "4" "4962" 0
"94963" "W" "4" "4963" 0
"94964" "W" "4" "4964" 0
"94965" "W" "4" "4965" 1
"94966" "W" "4" "4966" 1
"94967" "W" "4" "4967" 0
"94968" "W" "4" "4968" 1
"94969" "W" "4" "4969" 0
"94970" "W" "4" "4970" 1
"94971" "W" "4" "4971" 1
"94972" "W" "4" "4972" 0
"94973" "W" "4" "4973" 1
"94974" "W" "4" "4974" 0
"94975" "W" "4" "4975" 0
"94976" "W" "4" "4976" 0
"94977" "W" "4" "4977" 0
"94978" "W" "4" "4978" 1
"94979" "W" "4" "4979" 0
"94980" "W" "4" "4980" 0
"94981" "W" "4" "4981" 0
"94982" "W" "4" "4982" 0
"94983" "W" "4" "4983" 1
"94984" "W" "4" "4984" 0
"94985" "W" "4" "4985" 0
"94986" "W" "4" "4986" 0
"94987" "W" "4" "4987" 0
"94988" "W" "4" "4988" 0
"94989" "W" "4" "4989" 0
"94990" "W" "4" "4990" 1
"94991" "W" "4" "4991" 0
"94992" "W" "4" "4992" 0
"94993" "W" "4" "4993" 1
"94994" "W" "4" "4994" 0
"94995" "W" "4" "4995" 0
"94996" "W" "4" "4996" 0
"94997" "W" "4" "4997" 1
"94998" "W" "4" "4998" 1
"94999" "W" "4" "4999" 0
"95000" "W" "4" "5000" 1
"95001" "W" "5" "1" 1
"95002" "W" "5" "2" 1
"95003" "W" "5" "3" 0
"95004" "W" "5" "4" 1
"95005" "W" "5" "5" 0
"95006" "W" "5" "6" 0
"95007" "W" "5" "7" 0
"95008" "W" "5" "8" 1
"95009" "W" "5" "9" 1
"95010" "W" "5" "10" 0
"95011" "W" "5" "11" 0
"95012" "W" "5" "12" 0
"95013" "W" "5" "13" 0
"95014" "W" "5" "14" 0
"95015" "W" "5" "15" 0
"95016" "W" "5" "16" 0
"95017" "W" "5" "17" 0
"95018" "W" "5" "18" 0
"95019" "W" "5" "19" 0
"95020" "W" "5" "20" 0
"95021" "W" "5" "21" 1
"95022" "W" "5" "22" 0
"95023" "W" "5" "23" 0
"95024" "W" "5" "24" 0
"95025" "W" "5" "25" 1
"95026" "W" "5" "26" 0
"95027" "W" "5" "27" 0
"95028" "W" "5" "28" 0
"95029" "W" "5" "29" 1
"95030" "W" "5" "30" 1
"95031" "W" "5" "31" 0
"95032" "W" "5" "32" 1
"95033" "W" "5" "33" 0
"95034" "W" "5" "34" 0
"95035" "W" "5" "35" 1
"95036" "W" "5" "36" 0
"95037" "W" "5" "37" 0
"95038" "W" "5" "38" 0
"95039" "W" "5" "39" 0
"95040" "W" "5" "40" 0
"95041" "W" "5" "41" 1
"95042" "W" "5" "42" 1
"95043" "W" "5" "43" 0
"95044" "W" "5" "44" 0
"95045" "W" "5" "45" 0
"95046" "W" "5" "46" 0
"95047" "W" "5" "47" 0
"95048" "W" "5" "48" 0
"95049" "W" "5" "49" 0
"95050" "W" "5" "50" 1
"95051" "W" "5" "51" 0
"95052" "W" "5" "52" 0
"95053" "W" "5" "53" 0
"95054" "W" "5" "54" 1
"95055" "W" "5" "55" 1
"95056" "W" "5" "56" 0
"95057" "W" "5" "57" 0
"95058" "W" "5" "58" 0
"95059" "W" "5" "59" 0
"95060" "W" "5" "60" 0
"95061" "W" "5" "61" 1
"95062" "W" "5" "62" 0
"95063" "W" "5" "63" 0
"95064" "W" "5" "64" 0
"95065" "W" "5" "65" 0
"95066" "W" "5" "66" 0
"95067" "W" "5" "67" 0
"95068" "W" "5" "68" 0
"95069" "W" "5" "69" 0
"95070" "W" "5" "70" 0
"95071" "W" "5" "71" 0
"95072" "W" "5" "72" 0
"95073" "W" "5" "73" 0
"95074" "W" "5" "74" 0
"95075" "W" "5" "75" 0
"95076" "W" "5" "76" 0
"95077" "W" "5" "77" 1
"95078" "W" "5" "78" 0
"95079" "W" "5" "79" 0
"95080" "W" "5" "80" 0
"95081" "W" "5" "81" 0
"95082" "W" "5" "82" 0
"95083" "W" "5" "83" 0
"95084" "W" "5" "84" 1
"95085" "W" "5" "85" 1
"95086" "W" "5" "86" 0
"95087" "W" "5" "87" 0
"95088" "W" "5" "88" 0
"95089" "W" "5" "89" 0
"95090" "W" "5" "90" 0
"95091" "W" "5" "91" 0
"95092" "W" "5" "92" 0
"95093" "W" "5" "93" 1
"95094" "W" "5" "94" 0
"95095" "W" "5" "95" 1
"95096" "W" "5" "96" 0
"95097" "W" "5" "97" 1
"95098" "W" "5" "98" 1
"95099" "W" "5" "99" 0
"95100" "W" "5" "100" 1
"95101" "W" "5" "101" 1
"95102" "W" "5" "102" 0
"95103" "W" "5" "103" 1
"95104" "W" "5" "104" 1
"95105" "W" "5" "105" 1
"95106" "W" "5" "106" 0
"95107" "W" "5" "107" 1
"95108" "W" "5" "108" 1
"95109" "W" "5" "109" 0
"95110" "W" "5" "110" 0
"95111" "W" "5" "111" 1
"95112" "W" "5" "112" 0
"95113" "W" "5" "113" 1
"95114" "W" "5" "114" 0
"95115" "W" "5" "115" 0
"95116" "W" "5" "116" 0
"95117" "W" "5" "117" 0
"95118" "W" "5" "118" 0
"95119" "W" "5" "119" 1
"95120" "W" "5" "120" 0
"95121" "W" "5" "121" 0
"95122" "W" "5" "122" 0
"95123" "W" "5" "123" 0
"95124" "W" "5" "124" 0
"95125" "W" "5" "125" 0
"95126" "W" "5" "126" 0
"95127" "W" "5" "127" 0
"95128" "W" "5" "128" 1
"95129" "W" "5" "129" 0
"95130" "W" "5" "130" 1
"95131" "W" "5" "131" 0
"95132" "W" "5" "132" 0
"95133" "W" "5" "133" 0
"95134" "W" "5" "134" 0
"95135" "W" "5" "135" 0
"95136" "W" "5" "136" 0
"95137" "W" "5" "137" 0
"95138" "W" "5" "138" 1
"95139" "W" "5" "139" 0
"95140" "W" "5" "140" 0
"95141" "W" "5" "141" 0
"95142" "W" "5" "142" 0
"95143" "W" "5" "143" 0
"95144" "W" "5" "144" 0
"95145" "W" "5" "145" 0
"95146" "W" "5" "146" 0
"95147" "W" "5" "147" 0
"95148" "W" "5" "148" 1
"95149" "W" "5" "149" 0
"95150" "W" "5" "150" 0
"95151" "W" "5" "151" 0
"95152" "W" "5" "152" 0
"95153" "W" "5" "153" 0
"95154" "W" "5" "154" 0
"95155" "W" "5" "155" 0
"95156" "W" "5" "156" 0
"95157" "W" "5" "157" 1
"95158" "W" "5" "158" 0
"95159" "W" "5" "159" 0
"95160" "W" "5" "160" 0
"95161" "W" "5" "161" 0
"95162" "W" "5" "162" 0
"95163" "W" "5" "163" 1
"95164" "W" "5" "164" 0
"95165" "W" "5" "165" 0
"95166" "W" "5" "166" 0
"95167" "W" "5" "167" 0
"95168" "W" "5" "168" 1
"95169" "W" "5" "169" 0
"95170" "W" "5" "170" 1
"95171" "W" "5" "171" 0
"95172" "W" "5" "172" 0
"95173" "W" "5" "173" 0
"95174" "W" "5" "174" 0
"95175" "W" "5" "175" 1
"95176" "W" "5" "176" 1
"95177" "W" "5" "177" 0
"95178" "W" "5" "178" 0
"95179" "W" "5" "179" 0
"95180" "W" "5" "180" 0
"95181" "W" "5" "181" 0
"95182" "W" "5" "182" 1
"95183" "W" "5" "183" 1
"95184" "W" "5" "184" 0
"95185" "W" "5" "185" 0
"95186" "W" "5" "186" 0
"95187" "W" "5" "187" 0
"95188" "W" "5" "188" 0
"95189" "W" "5" "189" 1
"95190" "W" "5" "190" 0
"95191" "W" "5" "191" 0
"95192" "W" "5" "192" 0
"95193" "W" "5" "193" 0
"95194" "W" "5" "194" 0
"95195" "W" "5" "195" 0
"95196" "W" "5" "196" 0
"95197" "W" "5" "197" 0
"95198" "W" "5" "198" 0
"95199" "W" "5" "199" 0
"95200" "W" "5" "200" 0
"95201" "W" "5" "201" 0
"95202" "W" "5" "202" 0
"95203" "W" "5" "203" 1
"95204" "W" "5" "204" 0
"95205" "W" "5" "205" 0
"95206" "W" "5" "206" 0
"95207" "W" "5" "207" 0
"95208" "W" "5" "208" 0
"95209" "W" "5" "209" 0
"95210" "W" "5" "210" 1
"95211" "W" "5" "211" 0
"95212" "W" "5" "212" 0
"95213" "W" "5" "213" 1
"95214" "W" "5" "214" 0
"95215" "W" "5" "215" 0
"95216" "W" "5" "216" 0
"95217" "W" "5" "217" 0
"95218" "W" "5" "218" 1
"95219" "W" "5" "219" 0
"95220" "W" "5" "220" 0
"95221" "W" "5" "221" 0
"95222" "W" "5" "222" 0
"95223" "W" "5" "223" 0
"95224" "W" "5" "224" 0
"95225" "W" "5" "225" 0
"95226" "W" "5" "226" 0
"95227" "W" "5" "227" 0
"95228" "W" "5" "228" 0
"95229" "W" "5" "229" 1
"95230" "W" "5" "230" 0
"95231" "W" "5" "231" 0
"95232" "W" "5" "232" 0
"95233" "W" "5" "233" 0
"95234" "W" "5" "234" 0
"95235" "W" "5" "235" 0
"95236" "W" "5" "236" 1
"95237" "W" "5" "237" 0
"95238" "W" "5" "238" 0
"95239" "W" "5" "239" 0
"95240" "W" "5" "240" 1
"95241" "W" "5" "241" 0
"95242" "W" "5" "242" 0
"95243" "W" "5" "243" 0
"95244" "W" "5" "244" 0
"95245" "W" "5" "245" 0
"95246" "W" "5" "246" 0
"95247" "W" "5" "247" 0
"95248" "W" "5" "248" 0
"95249" "W" "5" "249" 0
"95250" "W" "5" "250" 0
"95251" "W" "5" "251" 0
"95252" "W" "5" "252" 0
"95253" "W" "5" "253" 1
"95254" "W" "5" "254" 0
"95255" "W" "5" "255" 1
"95256" "W" "5" "256" 0
"95257" "W" "5" "257" 0
"95258" "W" "5" "258" 0
"95259" "W" "5" "259" 0
"95260" "W" "5" "260" 0
"95261" "W" "5" "261" 0
"95262" "W" "5" "262" 1
"95263" "W" "5" "263" 0
"95264" "W" "5" "264" 0
"95265" "W" "5" "265" 0
"95266" "W" "5" "266" 0
"95267" "W" "5" "267" 0
"95268" "W" "5" "268" 0
"95269" "W" "5" "269" 0
"95270" "W" "5" "270" 0
"95271" "W" "5" "271" 0
"95272" "W" "5" "272" 0
"95273" "W" "5" "273" 0
"95274" "W" "5" "274" 0
"95275" "W" "5" "275" 0
"95276" "W" "5" "276" 0
"95277" "W" "5" "277" 1
"95278" "W" "5" "278" 0
"95279" "W" "5" "279" 0
"95280" "W" "5" "280" 1
"95281" "W" "5" "281" 0
"95282" "W" "5" "282" 0
"95283" "W" "5" "283" 0
"95284" "W" "5" "284" 0
"95285" "W" "5" "285" 0
"95286" "W" "5" "286" 0
"95287" "W" "5" "287" 0
"95288" "W" "5" "288" 0
"95289" "W" "5" "289" 0
"95290" "W" "5" "290" 0
"95291" "W" "5" "291" 0
"95292" "W" "5" "292" 0
"95293" "W" "5" "293" 0
"95294" "W" "5" "294" 0
"95295" "W" "5" "295" 1
"95296" "W" "5" "296" 0
"95297" "W" "5" "297" 1
"95298" "W" "5" "298" 0
"95299" "W" "5" "299" 0
"95300" "W" "5" "300" 1
"95301" "W" "5" "301" 0
"95302" "W" "5" "302" 0
"95303" "W" "5" "303" 0
"95304" "W" "5" "304" 1
"95305" "W" "5" "305" 0
"95306" "W" "5" "306" 0
"95307" "W" "5" "307" 1
"95308" "W" "5" "308" 0
"95309" "W" "5" "309" 0
"95310" "W" "5" "310" 0
"95311" "W" "5" "311" 1
"95312" "W" "5" "312" 0
"95313" "W" "5" "313" 0
"95314" "W" "5" "314" 0
"95315" "W" "5" "315" 0
"95316" "W" "5" "316" 0
"95317" "W" "5" "317" 0
"95318" "W" "5" "318" 0
"95319" "W" "5" "319" 0
"95320" "W" "5" "320" 0
"95321" "W" "5" "321" 0
"95322" "W" "5" "322" 1
"95323" "W" "5" "323" 0
"95324" "W" "5" "324" 0
"95325" "W" "5" "325" 0
"95326" "W" "5" "326" 0
"95327" "W" "5" "327" 0
"95328" "W" "5" "328" 0
"95329" "W" "5" "329" 0
"95330" "W" "5" "330" 0
"95331" "W" "5" "331" 0
"95332" "W" "5" "332" 1
"95333" "W" "5" "333" 0
"95334" "W" "5" "334" 0
"95335" "W" "5" "335" 0
"95336" "W" "5" "336" 0
"95337" "W" "5" "337" 0
"95338" "W" "5" "338" 0
"95339" "W" "5" "339" 0
"95340" "W" "5" "340" 0
"95341" "W" "5" "341" 1
"95342" "W" "5" "342" 0
"95343" "W" "5" "343" 1
"95344" "W" "5" "344" 1
"95345" "W" "5" "345" 0
"95346" "W" "5" "346" 1
"95347" "W" "5" "347" 0
"95348" "W" "5" "348" 0
"95349" "W" "5" "349" 1
"95350" "W" "5" "350" 0
"95351" "W" "5" "351" 0
"95352" "W" "5" "352" 0
"95353" "W" "5" "353" 1
"95354" "W" "5" "354" 1
"95355" "W" "5" "355" 0
"95356" "W" "5" "356" 0
"95357" "W" "5" "357" 0
"95358" "W" "5" "358" 1
"95359" "W" "5" "359" 0
"95360" "W" "5" "360" 0
"95361" "W" "5" "361" 1
"95362" "W" "5" "362" 0
"95363" "W" "5" "363" 0
"95364" "W" "5" "364" 0
"95365" "W" "5" "365" 0
"95366" "W" "5" "366" 0
"95367" "W" "5" "367" 0
"95368" "W" "5" "368" 0
"95369" "W" "5" "369" 0
"95370" "W" "5" "370" 0
"95371" "W" "5" "371" 1
"95372" "W" "5" "372" 0
"95373" "W" "5" "373" 0
"95374" "W" "5" "374" 0
"95375" "W" "5" "375" 0
"95376" "W" "5" "376" 0
"95377" "W" "5" "377" 1
"95378" "W" "5" "378" 1
"95379" "W" "5" "379" 0
"95380" "W" "5" "380" 0
"95381" "W" "5" "381" 0
"95382" "W" "5" "382" 0
"95383" "W" "5" "383" 0
"95384" "W" "5" "384" 0
"95385" "W" "5" "385" 0
"95386" "W" "5" "386" 0
"95387" "W" "5" "387" 0
"95388" "W" "5" "388" 0
"95389" "W" "5" "389" 0
"95390" "W" "5" "390" 1
"95391" "W" "5" "391" 0
"95392" "W" "5" "392" 1
"95393" "W" "5" "393" 0
"95394" "W" "5" "394" 0
"95395" "W" "5" "395" 0
"95396" "W" "5" "396" 0
"95397" "W" "5" "397" 0
"95398" "W" "5" "398" 0
"95399" "W" "5" "399" 0
"95400" "W" "5" "400" 0
"95401" "W" "5" "401" 0
"95402" "W" "5" "402" 0
"95403" "W" "5" "403" 0
"95404" "W" "5" "404" 1
"95405" "W" "5" "405" 0
"95406" "W" "5" "406" 0
"95407" "W" "5" "407" 0
"95408" "W" "5" "408" 0
"95409" "W" "5" "409" 0
"95410" "W" "5" "410" 0
"95411" "W" "5" "411" 0
"95412" "W" "5" "412" 0
"95413" "W" "5" "413" 0
"95414" "W" "5" "414" 0
"95415" "W" "5" "415" 0
"95416" "W" "5" "416" 0
"95417" "W" "5" "417" 1
"95418" "W" "5" "418" 0
"95419" "W" "5" "419" 0
"95420" "W" "5" "420" 0
"95421" "W" "5" "421" 1
"95422" "W" "5" "422" 0
"95423" "W" "5" "423" 0
"95424" "W" "5" "424" 0
"95425" "W" "5" "425" 0
"95426" "W" "5" "426" 0
"95427" "W" "5" "427" 0
"95428" "W" "5" "428" 1
"95429" "W" "5" "429" 0
"95430" "W" "5" "430" 0
"95431" "W" "5" "431" 0
"95432" "W" "5" "432" 0
"95433" "W" "5" "433" 0
"95434" "W" "5" "434" 0
"95435" "W" "5" "435" 0
"95436" "W" "5" "436" 0
"95437" "W" "5" "437" 0
"95438" "W" "5" "438" 0
"95439" "W" "5" "439" 0
"95440" "W" "5" "440" 1
"95441" "W" "5" "441" 1
"95442" "W" "5" "442" 0
"95443" "W" "5" "443" 1
"95444" "W" "5" "444" 1
"95445" "W" "5" "445" 0
"95446" "W" "5" "446" 0
"95447" "W" "5" "447" 1
"95448" "W" "5" "448" 0
"95449" "W" "5" "449" 0
"95450" "W" "5" "450" 0
"95451" "W" "5" "451" 0
"95452" "W" "5" "452" 1
"95453" "W" "5" "453" 0
"95454" "W" "5" "454" 0
"95455" "W" "5" "455" 0
"95456" "W" "5" "456" 1
"95457" "W" "5" "457" 0
"95458" "W" "5" "458" 1
"95459" "W" "5" "459" 0
